Index,Height,Weight,Age
22352,65.46509,114.3207,13
22353,69.56498,142.8489,32
22354,68.3429,136.2659,16
22355,63.43363,130.6775,28
22356,65.46842,122.375,
22357,67.08889,111.5552,27
22358,69.81623,133.9541,21
22359,67.95191,124.754,23
22360,69.45766,123.6822,18
22361,66.40296,126.6477,41
22362,68.39926,122.2508,15
22363,68.96552,122.0338,22
22364,70.89678,159.438,26
22365,67.65672,145.5204,0
22366,67.53701,120.4889,23
22367,66.81162,118.2279,22
22368,69.88334,133.8676,8
22369,68.6168,134.1446,-3
22370,67.45962,122.1682,26
22371,70.80403,144.2832,28
22372,67.18316,135.5907,37
22373,68.50765,134.9876,17
22374,68.76787,128.1724,12
22375,68.43434,126.9071,13
22376,66.47823,111.5383,17
22377,67.34436,121.6583,37
22378,65.02414,129.485,13
22379,67.19022,111.6239,32
22380,68.52752,114.7147,43
22381,68.88508,139.316,7
22382,66.13478,114.642,32
22383,67.98273,132.5035,23
22384,69.229,123.9145,33
22385,69.38501,119.8229,23
22386,68.09481,122.3788,35
22387,68.35242,138.5489,14
22388,68.641,125.5334,22
22389,70.81774,123.9536,34
22390,67.41551,146.1271,24
22391,70.62572,144.159,15
22392,66.74351,118.2665,
22393,70.06192,124.4469,8
22394,67.44022,140.4945,8
22395,67.20582,112.23,15
22396,68.96137,121.5742,19
22397,67.16343,118.3616,16
22398,69.11617,127.4023,17
22399,67.19284,119.2573,16
22400,70.04124,127.3701,29
22401,65.39474,118.9921,30
22402,69.78766,136.6437,29
22403,65.78283,106.2273,32
22404,70.85273,136.7051,11
22405,67.26176,114.9494,28
22406,65.82405,117.3282,14
22407,67.87583,118.4041,16
22408,68.89097,131.2082,12
22409,68.26679,146.8878,12
22410,69.18241,106.3253,27
22411,70.00856,126.6624,12
22412,67.79094,130.9155,31
22413,71.07725,142.6734,23
22414,68.53121,125.742,35
22415,70.69622,130.7612,28
22416,68.34285,122.5753,20
22417,67.88412,131.1011,32
22418,69.09173,119.5692,22
22419,64.19111,131.5028,12
22420,65.58191,114.5981,5
22421,67.00245,135.268,31
22422,72.50619,141.3209,17
22423,67.29625,123.9061,16
22424,64.37806,122.5322,27
22425,66.53719,106.8997,36
22426,66.73451,120.6642,44
22427,67.1243,126.1548,7
22428,68.93399,141.4405,37
22429,68.1547,121.1812,27
22430,64.69305,105.483,28
22431,70.17224,135.2665,10
22432,65.44791,119.2957,12
22433,66.75949,133.259,23
22434,72.58158,159.1321,22
22435,66.85111,120.6395,14
22436,67.85314,132.4666,23
22437,66.56029,115.992,1
22438,66.60117,105.015,9
22439,68.16608,137.8016,28
22440,68.02612,131.4764,36
22441,70.43453,134.9766,42
22442,70.448,122.5178,35
22443,66.79366,121.7954,12
22444,67.93008,104.9369,1000
22445,67.53134,120.2005,15
22446,64.0635,110.7893,20
22447,67.46311,122.3789,32
22448,65.64829,106.5113,19
22449,65.50176,127.0283,14
22450,65.19088,137.0147,12
22451,73.55973,143.8236,
22452,67.48872,128.3561,18
22453,71.66711,136.453,21
22454,66.5003,134.2579,19
22455,70.47009,134.5955,33
22456,68.77001,104.3631,58
22457,66.6715,133.7417,21
22458,66.8153,119.2792,20
22459,67.02357,146.3363,
22460,67.20076,133.7343,10
22461,70.29408,122.478,
22462,67.91383,130.3713,11
22463,65.94586,106.4359,36
22464,67.94159,127.6529,25
22465,68.59362,121.6743,2
22466,67.31884,102.4131,16
22467,69.48282,132.2356,31
22468,67.43331,102.8806,15
22469,68.54895,127.8072,27
22470,67.08363,123.5613,17
22471,68.71345,123.6214,22
22472,74.51784,146.9867,14
22473,71.11623,126.5249,19
22474,66.6034,132.068,22
22475,65.16296,131.9835,11
22476,67.40019,119.562,7
22477,70.16146,129.2907,30
22478,65.61241,125.0266,19
22479,69.34532,142.6343,37
22480,70.28985,120.4244,9
22481,63.28424,102.8488,6
22482,67.56905,138.245,5
22483,64.16839,117.9972,21
22484,68.38401,113.6476,29
22485,63.44102,105.99,29
22486,70.16228,152.0325,29
22487,67.14157,119.621,4
22488,67.3811,134.1843,35
22489,71.23103,135.0203,6
22490,71.63547,135.9923,20
22491,69.82003,141.106,40
22492,63.77542,117.014,18
22493,68.54253,133.6109,19
22494,64.10125,112.2048,
22495,67.39109,142.0633,-1
22496,69.56071,117.9541,13
22497,67.46663,132.0557,18
22498,66.90103,114.3497,31
22499,66.12243,122.077,
22500,65.6892,118.8169,21
22501,65.1204,118.9654,8
22502,67.16597,126.5318,6
22503,67.33179,132.7412,19
22504,65.43456,132.9256,
22505,71.01314,144.9404,12
22506,67.13382,139.0221,46
22507,70.73742,139.8123,20
22508,61.5772,96.8142,23
22509,65.29383,126.8247,19
22510,68.56296,129.1019,9
22511,67.5144,122.6961,23
22512,72.21583,141.0306,-3
22513,70.28404,128.3399,17
22514,71.11178,143.1083,2
22515,65.76568,130.449,46
22516,68.03973,128.1704,11
22517,68.16794,130.1159,6
22518,66.20705,121.4541,20
22519,67.45865,135.8331,1
22520,68.06964,107.1248,3
22521,68.40912,142.847,29
22522,68.36422,129.5642,27
22523,68.2454,147.5186,10
22524,68.48681,138.3336,27
22525,67.05044,128.3177,16
22526,70.19008,130.5503,14
22527,69.81118,129.5179,19
22528,70.02186,147.9327,4
22529,65.66764,126.892,24
22530,68.29689,128.3698,
22531,68.96595,113.4953,30
22532,64.81674,125.2063,34
22533,67.12839,125.9876,-2
22534,68.09125,106.3661,29
22535,68.70922,133.285,18
22536,68.68883,102.1817,33
22537,66.17566,105.552,17
22538,66.59899,112.7548,30
22539,66.343,108.918,5
22540,69.56934,147.6161,23
22541,70.46931,121.3031,21
22542,69.28264,134.4014,20
22543,65.39677,118.5694,15
22544,65.71084,117.2162,20
22545,68.83017,137.2144,19
22546,66.59626,119.4922,32
22547,64.3308,120.3128,22
22548,68.47765,137.3295,6
22549,65.57002,122.3498,
22550,70.5056,139.8634,21
22551,64.50765,117.6468,2
22552,65.13344,115.206,8
22553,64.89306,118.7128,29
22554,68.39202,120.7594,33
22555,67.7322,135.0784,31
22556,68.13899,132.4274,20
22557,65.15771,127.3552,19
22558,67.62358,116.1185,39
22559,66.69655,129.1073,16
22560,68.34154,120.2991,35
22561,70.32266,137.2463,22
22562,72.36994,161.072,26
22563,71.00524,135.5327,26
22564,67.51452,117.0815,31
22565,68.86769,134.6847,22
22566,71.92456,140.8061,22
22567,69.60134,137.1303,37
22568,71.14383,145.1859,0
22569,69.61626,119.6241,14
22570,68.93692,131.6676,4
22571,69.42922,132.3479,33
22572,67.17672,140.0865,4
22573,69.72196,128.3285,24
22574,70.60744,132.7756,20
22575,67.34019,127.3799,10
22576,66.31079,126.9478,16
22577,67.23639,129.5258,17
22578,66.2918,121.0966,25
22579,69.50398,136.2028,13
22580,66.49436,113.3199,25
22581,70.58993,133.791,28
22582,68.92044,139.3391,18
22583,71.77031,132.9198,18
22584,68.50443,119.7086,28
22585,69.39218,115.8239,
22586,68.6537,126.212,36
22587,66.18463,133.7102,31
22588,68.33578,125.5068,21
22589,66.10103,120.5161,14
22590,67.31834,134.4938,13
22591,68.14329,140.9484,9
22592,67.54457,113.9351,
22593,68.89329,132.902,28
22594,67.78014,114.3622,30
22595,72.29726,130.9845,10
22596,69.89756,138.4082,6
22597,68.68682,129.1788,14
22598,68.22197,129.9893,16
22599,68.06326,122.2425,
22600,70.50201,121.5432,4
22601,66.80934,127.5672,21
22602,65.84644,114.6007,26
22603,65.26085,108.4305,41
22604,67.03193,124.5872,4
22605,69.69241,134.7945,32
22606,67.68945,126.7584,11
22607,64.90842,115.6715,46
22608,69.7312,145.1096,35
22609,70.9839,149.7127,28
22610,65.35669,113.8631,16
22611,70.94864,141.6714,-2
22612,66.61118,127.3027,4
22613,67.8403,126.3388,28
22614,70.30731,113.6596,31
22615,67.19256,118.4278,38
22616,72.6701,153.4343,-2
22617,69.11157,146.5177,11
22618,65.42909,96.09124,33
22619,66.69501,115.1204,8
22620,67.2699,119.5571,15
22621,66.82154,106.1513,13
22622,66.56659,120.8269,24
22623,68.05305,121.1583,20
22624,69.85664,127.7646,23
22625,69.45607,112.218,19
22626,65.00963,133.8473,34
22627,70.59848,142.1744,4
22628,70.32798,145.7059,29
22629,71.92476,137.7201,15
22630,72.18595,134.2977,-1
22631,68.29702,125.3716,13
22632,72.45555,135.889,14
22633,67.70906,116.7369,17
22634,65.63799,127.0389,17
22635,68.38226,140.6609,9
22636,65.644,134.9545,3
22637,69.68159,129.241,29
22638,69.47913,151.5039,29
22639,72.95987,156.0008,25
22640,69.56484,129.0326,30
22641,70.69665,130.411,5
22642,66.5653,130.9523,0
22643,66.0725,113.1841,26
22644,68.68202,131.7641,16
22645,64.4832,117.5189,
22646,66.84969,112.0469,14
22647,66.68227,105.1667,17
22648,68.65461,122.6123,36
22649,69.72195,118.0798,21
22650,69.39789,117.1566,15
22651,70.61082,125.1074,13
22652,66.22358,110.4053,23
22653,70.31099,126.7549,23
22654,68.85282,134.3575,17
22655,69.84827,129.8123,14
22656,69.80382,120.1583,0
22657,66.79719,113.3404,25
22658,68.78234,136.1364,23
22659,68.63042,142.019,41
22660,67.06382,138.7234,27
22661,66.47369,111.6471,46
22662,67.0678,121.6606,35
22663,70.53877,153.2208,32
22664,69.15369,123.9976,32
22665,66.29498,125.3838,24
22666,66.87256,133.81,27
22667,67.12544,134.5897,19
22668,69.56909,131.9905,0
22669,67.03174,136.702,17
22670,66.4968,127.9662,18
22671,67.5556,109.1244,34
22672,67.93723,149.1814,29
22673,66.27955,131.2398,16
22674,70.08345,127.6921,32
22675,67.35558,112.0268,22
22676,64.76129,135.324,41
22677,69.37296,119.6408,10
22678,68.95501,122.0693,-1
22679,67.90465,120.3374,14
22680,66.71124,117.9071,-5
22681,65.76897,119.6472,25
22682,69.74997,139.8994,14
22683,68.41754,144.6354,6
22684,70.48365,141.2387,26
22685,68.69947,126.1275,30
22686,67.91544,139.3144,14
22687,64.26003,138.8967,5
22688,69.46549,139.5814,23
22689,72.00386,126.9035,17
22690,68.50887,137.5104,13
22691,68.6786,148.859,3
22692,69.89895,128.7758,10
22693,68.57138,138.3081,24
22694,68.97025,144.2462,23
22695,68.34718,115.801,17
22696,72.38993,135.652,24
22697,70.20578,142.9711,28
22698,69.75085,129.6653,17
22699,64.09194,119.3224,10
22700,71.43266,131.4454,18
22701,67.37224,135.8829,27
22702,66.33348,126.2756,33
22703,65.95623,109.4862,23
22704,69.41866,129.0734,5
22705,66.28843,108.9547,29
22706,71.46665,149.7074,3
22707,71.51152,132.7706,27
22708,69.24771,121.9716,27
22709,69.53177,144.4003,7
22710,67.22302,103.2602,14
22711,67.93135,129.3014,16
22712,66.47411,124.7407,12
22713,68.31675,139.713,15
22714,73.35404,150.7569,50
22715,67.46996,125.8104,27
22716,68.76208,145.3668,6
22717,66.09377,139.3107,10
22718,67.45004,123.2179,34
22719,67.8148,123.4598,32
22720,67.34877,126.6511,27
22721,71.09293,136.7007,15
22722,66.02176,142.9777,14
22723,66.60069,127.9869,29
22724,69.93282,138.0167,6
22725,68.7928,138.5455,12
22726,65.98657,111.6272,9
22727,66.96658,125.4782,-1
22728,68.02571,120.8518,11
22729,67.76658,132.3844,16
22730,71.68362,121.7687,23
22731,68.13284,137.313,16
22732,66.94959,124.8775,22
22733,68.59926,130.122,21
22734,68.17404,138.4723,31
22735,65.94969,128.6623,0
22736,67.78038,145.0523,26
22737,69.16229,133.4977,-3
22738,68.84495,135.0473,16
22739,62.87593,87.80417,20
22740,65.38831,114.5963,23
22741,69.61852,138.186,36
22742,68.48205,117.8466,24
22743,64.11049,120.9648,22
22744,69.87984,144.6479,8
22745,67.76735,124.5242,33
22746,67.35451,131.093,35
22747,70.00347,141.6283,32
22748,67.782,128.6523,8
22749,70.91393,133.8196,22
22750,65.724,116.8975,15
22751,69.41139,111.6991,18
22752,67.93682,132.6835,25
22753,68.58455,127.992,21
22754,69.50539,133.2801,25
22755,68.94904,128.2592,21
22756,66.66785,137.9687,24
22757,66.40117,126.7388,35
22758,64.44764,114.5613,4
22759,70.69015,129.7884,17
22760,68.25112,128.0135,9
22761,67.4473,139.9757,15
22762,65.36833,136.6826,34
22763,67.34133,133.5039,8
22764,66.46421,123.7168,16
22765,69.82447,127.4811,20
22766,64.73067,112.8504,17
22767,68.26578,123.2698,-2
22768,68.95561,109.0392,19
22769,64.58086,119.146,27
22770,74.19842,141.6148,26
22771,66.6644,121.794,
22772,68.02958,132.4556,11
22773,69.7998,152.4869,39
22774,68.71084,119.4949,16
22775,68.62699,133.9088,30
22776,66.32223,134.6167,25
22777,68.55855,132.8311,26
22778,68.53141,135.5661,20
22779,62.48689,111.8165,11
22780,68.00704,110.0622,15
22781,66.30784,137.3814,32
22782,67.82081,120.6221,11
22783,67.83951,133.1991,25
22784,69.5902,111.5373,23
22785,67.87211,141.0278,22
22786,67.74583,102.3371,25
22787,64.71388,101.4857,23
22788,71.13759,146.4352,
22789,68.46782,143.5551,23
22790,67.8517,124.7309,33
22791,67.49456,121.203,4
22792,68.90683,126.8225,35
22793,66.26091,108.851,24
22794,68.79987,141.3204,9
22795,68.59418,114.3444,
22796,65.34823,114.1506,16
22797,69.42848,141.8919,14
22798,71.12497,141.1445,20
22799,67.55908,122.9483,12
22800,66.396,119.9881,25
22801,68.62226,119.503,26
22802,67.72435,136.7854,3
22803,68.47464,123.3189,8
22804,68.21036,117.8225,16
22805,72.93173,137.7735,14
22806,66.67029,123.5324,23
22807,69.46618,133.0678,9
22808,69.70422,116.2886,22
22809,64.06811,127.9847,22
22810,68.24092,122.1935,32
22811,65.17573,124.5714,28
22812,65.69849,123.4044,18
22813,66.12188,121.0018,33
22814,66.75351,113.6246,26
22815,67.124,130.327,30
22816,68.13272,126.5551,5
22817,67.68052,133.1014,32
22818,67.62642,101.6002,16
22819,68.10599,119.3721,27
22820,67.87029,128.1651,3
22821,65.92455,122.2294,16
22822,68.17315,141.5252,18
22823,69.90983,142.9065,24
22824,70.66076,137.2266,25
22825,66.01225,124.1513,18
22826,68.1509,132.5444,29
22827,64.74223,116.3991,10
22828,67.10415,140.3787,9
22829,71.26494,126.1828,6
22830,64.91946,130.5654,7
22831,65.50098,125.5682,27
22832,68.43887,120.3856,29
22833,64.33844,111.7705,26
22834,67.68823,129.9065,16
22835,66.06957,123.5877,11
22836,68.48965,124.2906,
22837,67.35924,129.934,29
22838,67.16705,118.2155,42
22839,66.10219,125.8852,34
22840,69.4862,124.0363,31
22841,70.51144,140.7336,17
22842,68.89049,125.4419,20
22843,67.11289,115.4696,
22844,69.51603,139.5932,32
22845,68.86244,131.8509,24
22846,67.76488,133.5444,12
22847,65.95197,126.4559,5
22848,65.55731,110.9407,15
22849,72.43314,128.1583,22
22850,68.05046,126.5532,10
22851,63.42692,114.5877,16
22852,70.12328,133.688,19
22853,65.79126,110.9996,20
22854,68.70108,135.9715,
22855,73.28207,137.8167,34
22856,68.99273,147.8318,19
22857,67.82843,135.2744,16
22858,62.94505,122.372,23
22859,69.51628,126.2618,30
22860,67.94096,116.288,23
22861,68.50625,132.962,16
22862,67.95033,114.1483,13
22863,68.24256,128.3786,25
22864,66.74548,120.3706,24
22865,68.97078,134.1704,24
22866,67.89432,119.747,16
22867,67.79059,128.8443,29
22868,69.35969,151.1659,16
22869,67.25605,119.6419,31
22870,69.23614,143.8642,27
22871,66.1292,119.0279,1000
22872,67.91232,136.3911,6
22873,69.75562,108.6263,1
22874,64.53749,114.2815,2
22875,67.63726,119.2335,12
22876,64.64337,103.3826,
22877,68.76465,135.6549,17
22878,68.35968,125.3602,8
22879,67.15012,110.7928,17
22880,67.86118,110.2807,6
22881,65.15809,111.8642,0
22882,68.62459,147.1759,22
22883,69.70212,107.5978,4
22884,65.83099,119.0626,25
22885,66.5626,108.4966,19
22886,68.09845,118.1344,20
22887,71.05128,146.987,15
22888,67.73185,113.9887,26
22889,70.68351,137.5274,8
22890,66.52891,121.9112,9
22891,69.66816,132.621,0
22892,69.14886,118.2569,39
22893,68.16218,125.9458,14
22894,66.39514,129.8475,37
22895,69.00165,122.8649,40
22896,67.50031,118.3179,20
22897,69.70684,143.0038,28
22898,66.12548,130.5276,38
22899,69.3575,143.6705,15
22900,71.21111,123.7803,25
22901,70.30626,127.5549,19
22902,68.79866,113.9144,18
22903,67.98332,129.6498,16
22904,67.04034,136.5138,23
22905,65.51177,125.8274,12
22906,67.5647,121.5267,28
22907,65.31898,112.9453,16
22908,68.67641,133.8246,19
22909,69.69018,108.3043,9
22910,67.58645,128.7129,22
22911,69.02146,131.7672,23
22912,71.22346,134.1668,-5
22913,66.68869,121.3149,
22914,68.89188,116.5565,3
22915,70.25429,132.284,32
22916,66.69163,113.6064,21
22917,71.23552,149.4307,13
22918,72.23127,136.0526,27
22919,69.14796,127.1588,21
22920,68.3997,137.7419,
22921,69.1157,137.5853,41
22922,67.44534,123.8531,4
22923,67.22197,120.25,17
22924,68.34089,123.5174,17
22925,68.42363,130.5575,31
22926,70.02078,101.0972,21
22927,70.21496,126.4946,
22928,66.38077,133.6296,18
22929,66.71388,115.4801,24
22930,64.1655,117.12,19
22931,71.24956,137.0562,22
22932,69.89254,147.3662,26
22933,68.98321,135.968,27
22934,64.57034,129.1319,20
22935,67.41889,116.1147,27
22936,69.98766,137.7019,22
22937,70.43488,133.2956,23
22938,65.75904,116.6186,27
22939,64.11045,115.4852,19
22940,66.59156,134.6647,18
22941,67.27675,137.0794,33
22942,69.17155,136.9795,32
22943,69.6518,130.5147,19
22944,66.32536,128.4373,25
22945,64.03352,114.4831,21
22946,61.92639,78.01476,22
22947,67.7671,117.9652,
22948,66.40118,109.6265,1
22949,66.88433,124.1093,15
22950,68.2887,122.8747,27
22951,66.1441,116.6754,13
22952,70.22583,140.134,25
22953,68.68353,137.0244,15
22954,71.08882,137.2922,17
22955,64.53211,112.4629,22
22956,66.54164,115.2955,17
22957,67.46281,130.815,
22958,68.0421,121.023,13
22959,65.46687,124.5001,7
22960,68.52141,113.6681,26
22961,67.96073,126.2877,13
22962,66.57412,121.4992,19
22963,67.40978,137.7122,19
22964,67.55044,146.7738,29
22965,64.99509,110.056,19
22966,68.29555,135.3666,15
22967,65.96557,133.8862,21
22968,68.96821,134.2673,
22969,69.15112,119.7562,24
22970,68.56283,128.7529,42
22971,69.75078,136.582,20
22972,67.47683,102.3792,35
22973,70.38587,126.0902,21
22974,68.33742,135.0531,5
22975,68.81973,142.3251,27
22976,68.62357,110.3801,12
22977,63.33985,102.0817,22
22978,69.12711,117.5758,10
22979,67.89769,121.003,20
22980,66.45348,137.254,28
22981,65.60765,117.6409,23
22982,69.61332,124.3246,
22983,65.2444,100.6039,10
22984,70.00592,138.7949,25
22985,68.27914,126.7719,20
22986,68.01894,140.9059,20
22987,66.99443,125.0889,14
22988,66.27568,120.1084,25
22989,67.53537,142.9972,6
22990,66.97235,112.1711,28
22991,70.63806,145.3795,10
22992,62.8996,122.5734,29
22993,69.89458,138.0427,13
22994,71.93148,145.0405,
22995,68.87022,125.7048,
22996,68.93,132.8748,4
22997,64.69495,125.4599,-4
22998,68.70088,125.097,26
22999,69.00687,141.8557,18
23000,67.0541,127.0649,18
23001,66.03227,105.2789,24
23002,65.47238,123.0281,17
23003,68.47197,116.8453,7
23004,72.86624,155.6909,21
23005,69.44922,122.5776,10
23006,67.63052,125.2892,0
23007,68.2045,100.3754,17
23008,66.53317,124.1705,22
23009,67.27027,129.1828,41
23010,65.41871,117.4206,13
23011,71.23007,141.3686,15
23012,65.94361,116.2995,36
23013,68.6177,135.2373,16
23014,70.50911,124.1658,8
23015,69.85115,120.489,20
23016,71.86882,124.1575,9
23017,69.08754,132.1762,34
23018,68.19593,127.1534,31
23019,70.29545,123.0092,11
23020,66.37047,119.1916,11
23021,69.81223,135.2679,25
23022,67.11791,109.1436,24
23023,66.40278,119.7731,22
23024,66.84852,138.8225,14
23025,69.11523,131.8907,9
23026,70.68754,133.2559,18
23027,65.23047,125.7246,16
23028,67.79963,131.9513,30
23029,67.81254,129.5695,15
23030,68.18637,114.497,11
23031,64.72897,113.9349,16
23032,67.22249,131.9605,8
23033,67.93339,115.2966,29
23034,66.48779,120.5557,20
23035,66.56398,120.0062,18
23036,66.75188,105.1257,17
23037,66.02021,126.5255,20
23038,67.9585,127.2612,28
23039,67.75219,110.8899,16
23040,73.95494,154.3987,33
23041,68.63039,141.3375,14
23042,62.37478,129.29,38
23043,68.14198,140.1522,25
23044,68.18139,117.3218,13
23045,69.02633,120.1428,24
23046,66.65396,107.1014,36
23047,70.08721,141.2284,11
23048,67.67278,118.0272,19
23049,67.75081,117.2739,-7
23050,69.23325,126.2547,2
23051,66.37194,110.396,6
23052,70.10608,147.4051,19
23053,69.31002,138.6833,16
23054,68.90824,136.5244,17
23055,68.92139,134.8939,44
23056,67.23139,132.9597,21
23057,65.72498,138.466,
23058,65.644,115.7868,12
23059,67.33561,143.0319,9
23060,69.78481,131.0816,32
23061,70.59255,139.4271,20
23062,68.63899,122.564,
23063,65.88659,127.421,20
23064,68.58695,138.1849,34
23065,72.62181,131.941,14
23066,67.19948,126.541,13
23067,63.83059,95.14852,20
23068,66.5739,121.3202,6
23069,68.18941,124.102,24
23070,67.36899,131.4176,7
23071,67.99917,126.5831,5
23072,64.31329,110.9314,22
23073,69.79204,145.3659,16
23074,68.63117,136.1348,7
23075,66.5155,137.0524,10
23076,66.38747,121.6402,13
23077,69.64946,125.6207,22
23078,69.99201,160.4327,26
23079,69.47095,127.7372,23
23080,68.77016,134.2468,21
23081,71.11019,140.7725,31
23082,68.89861,118.0075,16
23083,69.31258,146.593,21
23084,69.5515,139.4765,27
23085,64.91223,119.4779,-1
23086,68.37362,118.1811,17
23087,69.53448,128.3192,31
23088,71.24771,154.2702,24
23089,68.83289,127.9049,26
23090,70.97853,139.8943,31
23091,68.7672,143.2316,20
23092,70.09748,131.3648,20
23093,66.41888,138.25,22
23094,65.86975,130.1757,29
23095,70.4954,159.7426,
23096,65.064,105.9605,19
23097,66.23465,146.7267,
23098,63.36047,101.3858,38
23099,65.49193,111.6041,22
23100,69.78248,123.3267,27
23101,67.16624,108.0636,-1
23102,69.51547,125.7864,20
23103,68.25933,117.6366,26
23104,69.56163,123.3559,-5
23105,68.51831,132.3693,
23106,68.80896,133.7864,26
23107,68.56353,140.9816,12
